date,region,district,market,commodity,unit,pricetype,TSh,USD
2019-05-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.41
2019-05-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.330000000000005
2019-05-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.84
2019-06-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.69
2019-06-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.71
2019-06-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.48
2019-07-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.57
2019-07-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.55
2019-07-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.22
2019-08-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.59
2019-08-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.58
2019-08-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.27
2019-09-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.68
2019-09-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.7
2019-09-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.46
2019-10-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.56
2019-10-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,59.540000000000006
2019-10-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.19
2019-11-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,110000.0,48.71
2019-11-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,60.52
2019-11-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,101.85
2019-12-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.44
2019-12-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,137780.0,60.22
2019-12-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.52
2020-01-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.25
2020-01-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,137780.0,59.99
2020-01-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.14
2020-02-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.43
2020-02-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,138330.0,60.42999999999999
2020-02-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.48
2020-03-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.41
2020-03-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,142220.0,62.11
2020-03-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,100.45
2020-04-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.0
2020-04-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,142220.0,61.62
2020-04-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.66
2020-05-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,51.93
2020-05-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,138890.0,60.11
2020-05-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.54
2020-06-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,51.84
2020-06-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,138890.0,60.0
2020-06-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.35
2020-07-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,51.74999999999999
2020-07-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,138890.0,59.89
2020-07-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.18
2020-08-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,52.23
2020-08-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,138890.0,60.45
2020-09-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,120000.0,51.72
2020-09-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,130000.0,56.03
2020-10-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.1
2020-10-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,126110.0,54.36
2020-11-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.52
2020-11-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,126110.0,54.89000000000001
2020-12-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,100000.0,43.120000000000005
2020-12-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,126110.0,54.38
2021-01-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.14
2021-01-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,130830.0,56.41
2021-01-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,214820.0,92.63
2021-02-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.15
2021-02-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,140000.0,60.370000000000005
2021-02-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,214820.0,92.64
2021-03-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.56
2021-03-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,140000.0,61.67
2021-03-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,214820.0,94.63
2021-04-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.15
2021-04-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,140000.0,60.370000000000005
2021-04-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,214820.0,92.64
2021-05-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.32
2021-05-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,146670.0,63.81
2021-05-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,214820.0,93.46
2021-06-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,38900.0,16.77
2021-06-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,136670.0,58.92
2021-06-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,77.60000000000001
2021-07-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.2
2021-07-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,133330.0,57.65
2021-07-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,77.83
2021-08-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,40000.0,17.4
2021-08-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,133330.0,57.99
2021-08-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,78.28
2021-09-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,38800.0,16.74
2021-09-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,133330.0,57.50999999999999
2021-09-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,77.64
2021-10-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,38800.0,16.869999999999997
2021-10-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,133330.0,57.97
2021-10-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,78.25999999999999
2021-11-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,40000.0,17.380000000000003
2021-11-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,133330.0,57.940000000000005
2021-11-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,78.23
2021-12-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,44400.0,19.3
2021-12-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,127320.0,55.36
2021-12-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,78.25999999999999
2022-01-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,50600.0,22.02
2022-01-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,145530.0,63.33
2022-01-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,78.33
2022-02-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,55600.0,24.03
2022-02-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,164370.0,71.03
2022-02-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,77.79
2022-03-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,55600.0,24.01
2022-03-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,170000.0,73.4
2022-03-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,180000.0,77.72
2022-04-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,55600.0,23.95
2022-04-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,188810.0,81.31
2022-04-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,200000.0,86.13
2022-05-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,60000.0,26.090000000000003
2022-05-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,196520.0,85.45
2022-05-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,200000.0,86.96000000000001
2022-06-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,70000.0,30.04
2022-06-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,205470.0,88.19
2022-06-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,209760.0,90.03
2022-07-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,80000.0,34.31
2022-07-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,227650.0,97.62
2022-07-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,200000.0,85.76
2022-08-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,80000.0,34.31
2022-08-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,227650.0,97.62
2022-08-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,200000.0,85.76
2022-09-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,101100.0,43.39
2022-09-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,256500.0,110.09
2022-09-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,210000.0,90.13
2022-10-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,101100.0,43.86
2022-10-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,266600.0,115.65
2022-10-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,230000.0,99.77
2022-11-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,111100.0,47.64
2022-11-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,272200.0,116.72
2022-11-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,250000.0,107.2
2022-12-15,Tabora,Sikonge,Sikonge,Maize,100 KG,Wholesale,116700.0,50.03999999999999
2022-12-15,Tabora,Sikonge,Sikonge,Rice,100 KG,Wholesale,268800.0,115.27
2022-12-15,Tabora,Sikonge,Sikonge,Beans,100 KG,Wholesale,294900.0,126.46
2006-01-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,34400.0,29.2816
2006-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,53772.73,45.7718
2006-01-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,67600.0,57.5417
2006-02-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,34886.36,29.6149
2006-02-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,61318.18,52.0528
2006-02-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,65318.18,55.4484
2006-03-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,36291.67,29.9931
2006-03-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,64093.75,52.97
2006-03-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,75158.33,62.1143
2006-04-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,34562.5,28.2198
2006-04-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,77500.0,63.2777
2006-04-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,75750.0,61.8489
2006-05-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,28190.91,23.5947
2006-05-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,72272.73,60.4894
2006-05-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,69954.55,58.5492
2006-06-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,26916.67,21.8835
2006-06-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,61461.54,49.9687
2006-06-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,51875.0,42.1748
2006-07-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,22416.67,17.6521
2006-07-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,59166.67,46.5911
2006-07-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,61666.67,48.5597
2006-08-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,22566.67,17.8393
2006-08-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,62433.33,49.3544
2006-08-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,55166.67,43.61
2006-09-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,23833.33,18.3871
2006-09-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,60750.0,46.8678
2006-09-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,60833.33,46.9321
2006-10-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,23750.0,18.5592
2006-10-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,63750.0,49.8169
2006-10-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,72187.5,56.4103
2006-11-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,24000.0,18.9409
2006-11-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,65250.0,51.4955
2006-11-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,73500.0,58.0065
2006-12-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,22428.57,18.0686
2006-12-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,64571.43,52.0192
2006-12-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,74285.71,59.8451
2007-01-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,20300.0,16.3578
2007-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,61100.0,49.2345
2007-01-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,69600.0,56.0838
2007-02-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,19300.0,15.5557
2007-02-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,54500.0,43.9268
2007-02-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,61900.0,49.8912
2007-03-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,19600.0,15.8704
2007-03-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,53900.0,43.6437
2007-03-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,59400.0,48.0972
2007-04-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,16900.0,13.4113
2007-04-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,52300.0,41.5035
2007-04-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,61400.0,48.7249
2007-05-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,22800.0,18.2986
2007-05-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,42500.0,34.1091
2007-05-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,58700.0,47.1108
2007-06-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,16400.0,13.391
2007-06-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,33000.0,26.9454
2007-06-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,61900.0,50.543
2007-07-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,17700.0,13.907
2007-07-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,34600.0,27.1855
2007-07-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,58200.0,45.7283
2007-08-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,19400.0,15.3749
2007-08-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,38700.0,30.6705
2007-08-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,68900.0,54.6045
2007-09-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,24100.0,19.2352
2007-09-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,43400.0,34.6394
2007-09-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,75200.0,60.0203
2007-10-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,24300.0,21.4968
2007-10-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,45100.0,39.8974
2007-10-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,80100.0,70.8599
2007-11-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25400.0,22.7721
2007-11-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,47200.0,42.3167
2007-11-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,83000.0,74.4128
2007-12-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,28300.0,24.5655
2007-12-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,55100.0,47.8289
2007-12-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,88800.0,77.0818
2008-01-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,37100.0,32.5068
2008-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,64200.0,56.2516
2008-01-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,102000.0,89.3718
2008-02-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,35500.0,31.6258
2008-02-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,61100.0,54.4321
2008-02-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,103000.0,91.7595
2008-03-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,30300.0,25.166
2008-03-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,69400.0,57.641
2008-03-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,66100.0,54.9001
2008-04-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25000.0,20.6612
2008-04-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,73800.0,60.9917
2008-04-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,73700.0,60.9091
2008-05-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,20800.0,17.5824
2008-05-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,60400.0,51.0566
2008-05-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,72700.0,61.4539
2008-06-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25000.0,21.0255
2008-06-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,63292.0,53.2297
2008-06-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,84500.0,71.066
2008-07-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25000.0,22.1239
2008-07-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,66350.0,58.7168
2008-07-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,86227.27,76.3073
2008-08-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25000.0,21.4704
2008-08-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,75000.0,64.4112
2008-08-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,60500.0,51.9583
2008-09-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,25000.0,22.2638
2008-09-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,80000.0,71.2441
2008-09-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,95000.0,84.6024
2008-10-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,26400.0,21.9597
2008-10-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,79250.0,65.9208
2008-10-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,98000.0,81.5172
2008-11-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,24818.0,19.5559
2008-11-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,81050.0,63.8652
2008-11-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,99500.0,78.4033
2008-12-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,36000.0,28.5533
2008-12-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,100000.0,79.3147
2008-12-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,95000.0,75.349
2009-01-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,36000.0,27.825
2009-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,100000.0,77.2917
2009-01-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,100000.0,77.2917
2009-02-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,36000.0,27.7927
2009-02-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,100000.0,77.202
2009-02-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,100000.0,77.202
2009-03-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,36000.0,27.5246
2009-03-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,100000.0,76.4573
2009-03-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,100000.0,76.4573
2009-04-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,29950.0,22.9837
2009-04-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,88250.0,67.7231
2009-04-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,84250.0,64.6535
2009-05-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,27250.0,20.7335
2009-05-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,82937.5,63.1039
2009-05-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,81875.0,62.2955
2009-06-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,29666.67,23.0672
2009-06-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,85833.33,66.7392
2009-06-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,85833.33,66.7392
2009-08-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,83000.0,62.8224
2009-09-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,85000.0,66.1891
2009-10-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,83000.0,63.6943
2009-11-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,80000.0,60.3963
2009-12-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,90000.0,68.249
2010-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,85000.0,64.2528
2010-02-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,90000.0,67.7609
2010-03-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,95000.0,71.1397
2010-04-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,97000.0,72.2264
2010-05-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,83000.0,61.065
2010-06-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,73269.0,51.1262
2010-07-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,71083.0,48.4778
2010-08-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,72500.0,50.8772
2010-09-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,74286.0,49.693
2010-10-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,103308.0,69.0515
2010-11-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,77500.0,52.5994
2010-12-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,80714.0,56.5541
2011-01-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,27958.0,19.0459
2011-01-15,Tabora,Tabora Urban,Tabora Urban,Rice,100 KG,Wholesale,82458.0,56.173
2011-01-15,Tabora,Tabora Urban,Tabora Urban,Beans,100 KG,Wholesale,154833.0,105.4771
2011-02-15,Tabora,Tabora Urban,Tabora Urban,Maize,100 KG,Wholesale,39800.0,26.941
